830;2 right lanes now blocked, nb I-5 before 128th, rollover dump truck trailer;crash
831;Dump truck incident NB I5 at 128th (north of Lynnwood) is now blocking 2 right lanes.;crash
832;SWAT standoff closes Via Tuscany in Winter Park: A street in Winter Park is blocked off as police try to get in ... http://t.co/NOV603WT;crash
833;2 left lanes now blocked, sb I-5 before 175th, aid on scene;crash
834;A man was just shot in the legs outside our house. Cops and fire trucks everywhere. Moe is hating living here right now. Sucks.;shooting
835;I wonder how much twitter is going to blow up now about the gun fire in the bookstore #sketchseattle;shooting
836;Shots were fired by the #UW bookstore but thank God the suspect is arrested now! #BeSafe y'all;shooting
837;Police now reporting suspect had a low-caliber weapon, possibly a BB gun. In fairness, the BB is the lowest of calibers.;shooting
838;Huh.  Is it a bad sign that the police report on my traffic accident is now two days overdue?;NO
839;2013 is promising, I have Graduation. Being Famous. Fixing my Car. I'm loving my life so far. Thanks god. & I'm still gay(: smoke weed!;NO
840;The rain & this freeway traffic is not what the fuck's up right now. Can't stand these Seattle drivers;NO
841;I turned prison break off it pissed me off .. Now I'm listening to jalens city Stocktons police radio.. #11 most view in US.................;NO
842;Automakers report strong sales last month: Ford, Chrysler, Nissan, Hyundai post big gains U.S. auto sales in Nov... http://t.co/ivvMGiWX;NO
843;BREAKING: Scumville fires or trades everyone on their current roster for allocation money and the rights to your first born child.;NO
844;Reports: 2013 Ford C-Max Hybrid, Fusion Hybrids Fail To Meet EPA Ratings: Two of Detroit’s newest hybrid vehicle... http://t.co/YlpSw8j1;NO
845;The Seattle Fire Dept. says a new fire prevention fee and other changes will take effect on January 1, 2013: http://t.co/lwjhwqyo;NO
846;My wife just drove 10 miles down a highway at 70mph with an iPad on the roof of the car. It did not fall off. #christmasmiracles;NO
847;Finals are this week, then winter break, never been so excited about a break since high school.;NO
848;Winter car safety: Winter driving is fraught with potential accidents. It is vital to be extra careful, especial... http://t.co/ScOwjS6r;NO
849;First weekday of winter break and I'm so sick I feel I was hit by a truck. #notfair;NO
850;GameStop now stocking Kindle Fire tablets, handing out free virtual bucks with purchase:   The Kindle Fire line ... http://t.co/yXefa4Qz;NO
851;Google Maps now available on App Store, some report downloading issues: As reported earlier tonight, Google ha... http://t.co/2iTjvq7j;NO
852;Layin on the couch watching prison break alone.. Winter break feels an awful lot like fall quarter.;NO
853;Report: Winter Park High locked down over Facebook  post: http://t.co/N1oxT2i4 is reporting that Winter Park High... http://t.co/tYKmmYdr;NO
854;HANK: Molly’s Hours During Winter Break: With the holidays coming up and UW on Winter Break, Molly’s will begin ... http://t.co/OlIJhwz9;NO
855;Peanut butter & peach jam sandwich is ... interesting. And needs more jam. (Yes it's 2 and I'm just now getting to eat my lunch.);NO
856;I really miss having a winter break. Like a month long winter break opposed to a measly 2 days. #work;NO
857;Earnhardt Jr. gives 2013 car solid review at test - Brad Keselowski drives his car during testing for the NASCAR Spr... http://t.co/FrGBVtqJ;NO
858;Woke up and didn't get snow. Kinda sad, kinda happy. Now I can drive around and not have the chance of wrecking my car.;NO
859;The Lower Spokane St bridge is now closed to vehicle traffic.;NO
860;It pisses me off to no end that my brother sold my car to pay for his college so I now don't have a car.;NO
861;Chilly, nippy wind... Gray skies, no sun... Threat of a bit of snow, people freaked... Bus ride, a scene from Contagion... #winterinseattle;NO
862;Fred Jackson Injury: Updates on Bills RB's Knee | Bleacher Report (via http://t.co/g4GZWbXP) http://t.co/Z2RpFjGK;NO
863;Traffic: we are seeing some slowing NB 167 from Auburn through Kent due to an earlier crash - plan on an extra 10-15 minutes;NO
864;Front Porch: County burn ban downgraded: A burn ban imposed by the Puget Sound Clean Air Agency has bee... http://t.co/YmDuJNBE #seattle;NO
865;Troopers and road crews work hard to keep U.S. 2 safe: A WSDOT truck checks for slides over U.S. 2 caus... http://t.co/eRadjAEA #seattle;NO
866;UW ALERT: SHOTS FIRED:Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;shooting
867;UW ALERT: SHOTS FIRED:Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;shooting
868;UW ALERT: SHOTS FIRED:Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;shooting
869;U-Dstrict shooting suspect in custody according to Seattle Police;shooting
870;A man fired shots right through the window of a clothing store in the UDistrict today. Full story at 5pm. Livestream: http://t.co/F5azUNdl;shooting
871;Accident reported in Bothell - SB 405 before SR 527, right lane. Already looks slow from nearly I-5;crash
872;Crash blocks the right lane SB 405 north of 527 or south of I-5, however you want to look at it. Backup from I-5.;crash
873;Fire in Building | 1222 Taylor Av N | Units: A2 AIR9 B4 B6 DEP1 E10 E2 E25 E5 E8 L4 L6 M1 SAFT2 STAF10;fire
874;REPORTED FIRE IN BUILDING 1222 TAYLOR AV N 1222 TAYLOR AV N http://t.co/6oeEvuqE;fire
875;Fire in Building | 1222 Taylor Av N | Units: M1;fire
876;Nooo!! EB 520 before 405, an accident partially blocking the left lane, also SB I5 Express Lanes near Mercer, stall in left lane!;crash
877;Accident reported in Kirkland - NB 405 north of 85th, HOV lane...;crash
878;Update in Kirkland - accident NB 405 just north of 85th, HOV lane. Aid on scene. Slow from 520;crash
879;Crash partially blocking the SB 5 on ramp from SR 518.;crash
880;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/15jdjP9u #seattle;crash
881;CLEARED in Tukwila - accident EB 518 to SB 5. Slow appr scene;crash
882;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/RdfaZvlw #seattle;crash
883;Police investigate woman who damaged 529 bridge with SUV: EVERETT -- Police are investigating whether a... http://t.co/gmKGFLZF #seattle;crash
884;Highway 529 bridge to reopen this afternoon: The northbound Highway 529 bridge connecting Everett and M... http://t.co/YVyxqEtl #seattle;crash
885;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/o3noK3q6 #seattle;crash
886;Highway 529 bridge reopens: The northbound Highway 529 bridge connecting Everett and Marysville reopene... http://t.co/ji6w2im8 #seattle;crash
